100000000,-78.85299
100050000,-78.82259
100100000,-79.10605
100150000,-79.56245
100200000,-79.94826
100250000,-80.07262
100300000,-79.97047
100350000,-79.84717
100400000,-79.87273
100450000,-80.05741
100500000,-80.22816
100550000,-80.13632
100600000,-79.72912
100650000,-79.25797
100700000,-79.05274
100750000,-79.34055
100800000,-80.2395
100850000,-81.78748
100900000,-83.89851
100950000,-86.13011
101000000,-87.38158
101050000,-86.91092
101100000,-85.4883
101150000,-83.91347
101200000,-82.46047
101250000,-81.20666
101300000,-80.18517
101350000,-79.42132
101400000,-78.94156
101450000,-78.77135
101500000,-78.92679
101550000,-79.40697
101600000,-80.19359
101650000,-81.25848
101700000,-82.56075
101750000,-83.96104
101800000,-84.9507
101850000,-84.65735
101900000,-83.10378
101950000,-81.27043
102000000,-79.77277
102050000,-78.77647
102100000,-78.27923
102150000,-78.22771
102200000,-78.544
102250000,-79.12088
102300000,-79.81017
102350000,-80.42682
102400000,-80.79311
102450000,-80.81101
102500000,-80.50488
102550000,-80.00133
102600000,-79.47033
102650000,-79.0663
102700000,-78.89565
102750000,-79.01359
102800000,-79.43706
102850000,-80.16281
102900000,-81.18759
102950000,-82.53155
103000000,-84.26759
103050000,-86.56582
103100000,-89.78387
103150000,-94.5757
103200000,-98.3138
103250000,-93.28965
103300000,-88.88263
103350000,-85.9772
103400000,-84.06099
103450000,-82.947
103500000,-82.62653
103550000,-83.20491
103600000,-84.9227
103650000,-88.30718
103700000,-94.6037
103750000,-98.34755
103800000,-92.84264
103850000,-90.81039
103900000,-91.01235
103950000,-91.38543
104000000,-89.29893
104050000,-86.46687
104100000,-84.67185
104150000,-84.18018
104200000,-85.04431
104250000,-87.3709
104300000,-90.40607
104350000,-89.7079
104400000,-86.61963
104450000,-84.68008
104500000,-84.11648
104550000,-84.82842
104600000,-86.94709
104650000,-91.17778
104700000,-99.92445
104750000,-95.23759
104800000,-88.75966
104850000,-85.23404
104900000,-83.03086
104950000,-81.66366
105000000,-80.99021
105050000,-81.02012
105100000,-81.87267
105150000,-83.82561
105200000,-87.56942
105250000,-95.60463
105300000,-97.2988
105350000,-89.24359
105400000,-86.08475
105450000,-84.95001
105500000,-85.14573
105550000,-86.50018
105600000,-89.13316
105650000,-93.45392
105700000,-97.72343
105750000,-94.18995
105800000,-90.41028
105850000,-88.35468
105900000,-87.61276
105950000,-88.04897
106000000,-89.79722
106050000,-93.41103
106100000,-100.8398
106150000,-103.9334
106200000,-96.41521
106250000,-93.46605
106300000,-92.4762
106350000,-92.6006
106400000,-93.33352
106450000,-93.96866
106500000,-93.62602
106550000,-92.36992
106600000,-91.11332
106650000,-90.47556
106700000,-90.73798
106750000,-92.10565
106800000,-94.63634
106850000,-96.37264
106900000,-93.67385
106950000,-90.25031
107000000,-87.89397
107050000,-86.47003
107100000,-85.72247
107150000,-85.41826
107200000,-85.30857
107250000,-85.12599
107300000,-84.6778
107350000,-83.96381
107400000,-83.14727
107450000,-82.4208
107500000,-81.93478
107550000,-81.80343
107600000,-82.13004
107650000,-83.02166
107700000,-84.5666
107750000,-86.62179
107800000,-87.93316
107850000,-86.60241
107900000,-84.00433
107950000,-81.73774
108000000,-80.07869
108050000,-78.96313
108100000,-78.28891
108150000,-77.94503
108200000,-77.80095
108250000,-77.71198
108300000,-77.56255
108350000,-77.32525
108400000,-77.07031
108450000,-76.91087
108500000,-76.94435
108550000,-77.23038
108600000,-77.79446
108650000,-78.6349
108700000,-79.71747
108750000,-80.94809
108800000,-82.12939
108850000,-82.95988
108900000,-83.17573
108950000,-82.74451
109000000,-81.83975
109050000,-80.67825
109100000,-79.43941
109150000,-78.2507
109200000,-77.18873
109250000,-76.28948
109300000,-75.56446
109350000,-75.0172
109400000,-74.65625
109450000,-74.50181
109500000,-74.58369
109550000,-74.93117
109600000,-75.55721
109650000,-76.43927
109700000,-77.49932
109750000,-78.59214
109800000,-79.52499
109850000,-80.13126
109900000,-80.36627
109950000,-80.33321
110000000,-80.20801
110050000,-80.14332
110100000,-80.22296
110150000,-80.46695
110200000,-80.86157
110250000,-81.39144
110300000,-82.05337
110350000,-82.84386
110400000,-83.73656
110450000,-84.68036
110500000,-85.63326
110550000,-86.60394
110600000,-87.66019
110650000,-88.93025
110700000,-90.6756
110750000,-93.51308
110800000,-99.22192
110850000,-104.7385
110900000,-94.73301
110950000,-89.93623
111000000,-87.40395
111050000,-86.2431
111100000,-86.12633
111150000,-86.875
111200000,-88.27328
111250000,-89.8385
111300000,-90.75703
111350000,-90.7465
111400000,-90.52628
111450000,-90.82529
111500000,-91.96492
111550000,-93.32485
111600000,-91.88534
111650000,-87.96999
111700000,-84.45502
111750000,-81.85753
111800000,-80.07211
111850000,-78.97456
111900000,-78.4668
111950000,-78.45297
112000000,-78.80698
112050000,-79.3452
112100000,-79.84214
112150000,-80.1384
112200000,-80.27068
112250000,-80.45277
112300000,-80.94227
112350000,-81.95202
112400000,-83.60149
112450000,-85.74012
112500000,-87.45001
112550000,-87.50224
112600000,-86.53482
112650000,-85.61391
112700000,-84.90491
112750000,-84.27548
112800000,-83.72768
112850000,-83.40344
112900000,-83.42088
112950000,-83.76671
113000000,-84.21945
113050000,-84.32509
113100000,-83.74599
113150000,-82.73199
113200000,-81.79871
113250000,-81.26241
113300000,-81.21906
113350000,-81.64287
113400000,-82.4455
113450000,-83.52386
113500000,-84.83563
113550000,-86.48927
113600000,-88.80246
113650000,-92.31032
113700000,-96.35868
113750000,-93.65814
113800000,-88.99294
113850000,-85.82269
113900000,-83.76746
113950000,-82.52862
114000000,-81.96468
114050000,-82.01585
114100000,-82.66336
114150000,-83.89871
114200000,-85.66701
114250000,-87.71098
114300000,-89.31232
114350000,-89.69181
114400000,-89.22726
114450000,-88.84396
114500000,-89.07128
114550000,-90.16593
114600000,-92.0951
114650000,-93.07143
114700000,-90.36421
114750000,-86.8063
114800000,-84.11504
114850000,-82.33391
114900000,-81.32298
114950000,-80.97185
115000000,-81.19709
115050000,-81.91795
115100000,-83.02232
115150000,-84.32242
115200000,-85.54453
115250000,-86.46509
115300000,-87.13786
115350000,-87.87328
115400000,-89.01057
115450000,-90.81474
115500000,-93.50974
115550000,-97.31882
115600000,-102.2332
115650000,-105.4357
115700000,-102.1317
115750000,-97.19765
115800000,-92.89209
115850000,-89.48501
